id,budget,popularity,runtime,revenue,month,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
961,0,9.221178,115.0,83027924,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,250000000,19.083723000000003,153.0,933959197,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
963,19000000,9.262184,118.0,141407024,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
964,11000000,8.888717999999999,101.0,807535,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
965,800000,11.322173,121.0,921548,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
966,25000000,9.304901,93.0,36400360,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,0,7.832484,119.0,30229977,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
968,3000000,5.254847,106.0,15119639,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
969,60000000,6.22229,91.0,163403799,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
970,80000000,14.75562,103.0,274470394,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
971,4200000,2.031919,146.0,10000000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
972,13000000,14.901689999999999,112.0,318000141,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
973,8500000,12.421754,138.0,70600000,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
974,11000000,9.659244000000001,106.0,78874843,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
975,17000000,16.574021,96.0,33000000,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
976,20000000,8.16645,88.0,39300000,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
977,80000000,9.034884,126.0,39459427,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
978,11000000,5.010562999999999,0.0,12935800,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,60000000,9.471838,148.0,66976317,10,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
980,0,1.184009,99.0,2189047,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
981,80000000,8.967638,113.0,91188905,7,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
982,1000000,1.7958490000000003,94.0,1744858,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
983,6700000,4.987123,96.0,12118661,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
984,26000000,11.890138,115.0,61489265,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
985,35000000,13.963892000000001,118.0,46216641,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
986,0,0.23551799999999998,95.0,58840,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
987,19000000,2.727017,117.0,19738015,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
988,0,10.841495,98.0,23570541,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
989,31000000,14.505987,157.0,134095253,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
990,20000000,4.15656,84.0,1675706,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,0,7.594022,106.0,13885802,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
992,0,2.165608,96.0,49667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
993,609000,7.122093,101.0,3202000,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
994,22000000,9.763928,115.0,28744356,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
995,0,7.122938,111.0,65595485,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,6000000,4.664474,141.0,1530216,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
997,15000000,9.285519,120.0,77000000,7,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
998,1200000,23.508433,103.0,103911669,10,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
999,60000000,6.5049269999999995,92.0,164433867,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1000,0,10.101183,115.0,17808,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1001,6788000,7.881010000000001,103.0,13878334,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1002,10500000,8.253705,100.0,42070000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1003,20000000,10.448481,106.0,21284514,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1004,0,5.185771,119.0,1841260,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1005,1000000,10.766409,104.0,4235151,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1006,73000000,8.884406,118.0,151493655,11,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1007,2000000,0.717595,90.0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1008,0,0.007877,60.0,60,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,3000000,8.122042,86.0,19472057,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1010,25000000,11.338194,130.0,56505065,12,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1011,35000000,17.310647,125.0,140795793,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,0,9.385078,115.0,41410568,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1013,17000000,11.03595,112.0,115350426,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1014,12000000,5.914833,114.0,22750363,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1015,0,6.093938,105.0,957240,10,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1016,9200000,0.882864,157.0,21000000,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1017,40000000,12.589019,99.0,114830111,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1018,27000000,9.644085,109.0,29000000,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1019,30000000,12.727269,118.0,47042000,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1020,10000000,6.703892,92.0,6272403,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1021,0,1.081517,40.0,87600000,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,75000000,12.287636000000001,114.0,108000000,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,0,2.1624950000000003,71.0,44057737,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,0,7.587797,100.0,19910002,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1025,4000000,10.714172999999999,94.0,20045115,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,0,5.819403,91.0,4187,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1027,32000000,14.958098000000001,111.0,27635305,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1028,0,4.119518,103.0,6472990,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1029,137731,1.78367,83.0,1778391,9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1030,53000000,8.657364999999999,116.0,157387195,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1031,1800000,5.550496,93.0,21107746,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1032,2000000,7.636625,90.0,11125849,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1033,5000000,7.66414,106.0,40266982,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1034,0,5.889414,92.0,29235353,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,0,6.990989999999999,138.0,38901218,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1036,15000000,6.617708,115.0,30127963,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1037,280379,8.913793,90.0,364937,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1038,30000000,8.599342,92.0,35078241,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1039,135000000,13.047775999999999,112.0,245623848,6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1040,0,3.751532,98.0,45250,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1041,40000000,6.475665,130.0,5446000,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1042,56000000,7.81645,95.0,113006880,3,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1043,100000000,18.932203,131.0,347451894,11,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1044,0,0.6545489999999999,89.0,331000,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1045,2000000,3.462653,123.0,38135878,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1046,14000000,14.260779000000001,119.0,320145693,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0
1047,0,11.067992,93.0,1519796,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1048,15000000,10.527141,111.0,76286096,4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1049,5000000,8.466725,97.0,26888376,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,60000000,12.789812,130.0,218340595,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1051,68000000,10.466306,121.0,29762011,8,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1052,0,2.59282,103.0,17487531,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1053,50000000,4.909738,114.0,10541523,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1054,0,0.044048000000000004,85.0,928391,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,17000000,6.5900929999999995,98.0,14899417,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1056,0,3.554939,89.0,525,5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1057,2500000,3.750365,90.0,107559,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1058,55000000,15.214342000000002,94.0,187361754,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1059,0,13.311827,102.0,1108462,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1060,40000000,12.189038,130.0,191185897,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1061,23000000,11.076971,163.0,43984230,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1062,0,7.356831,93.0,8692426,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1063,1200000,0.584397,85.0,1404,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,180000000,18.13542,143.0,748806957,12,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1065,0,7.489306,109.0,199436,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1066,85000000,12.16276,122.0,311312624,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1067,12000000,7.594102,84.0,9584131,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1068,6500000,8.254209,114.0,51079064,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1069,0,0.6194810000000001,111.0,9518342,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1070,2900000,4.919716,113.0,5596708,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1071,20000000,6.496913,108.0,6819587,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1072,0,8.461631,113.0,42776760,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,4500000,6.874828,102.0,7390108,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1074,4500000,8.786269,95.0,123820,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1075,0,7.631049000000001,109.0,10000000,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,800000,7.9747259999999995,91.0,1984662,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1077,0,6.437916,98.0,15000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1078,20000000,3.782547,96.0,22471595,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1079,0,6.464826,95.0,14347000,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1080,7000000,6.868022,95.0,6860853,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1081,25000000,7.308161999999999,83.0,80936232,12,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1082,15000000,13.183804,110.0,120207127,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1083,0,6.266831,119.0,985007,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1084,15000000,4.643981,88.0,52970014,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1085,0,0.273694,97.0,254190,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,0,0.676383,90.0,606694,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1087,0,0.19251300000000002,93.0,1221366,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1088,11000000,7.915367999999999,95.0,72778712,9,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,0,5.759423,103.0,4367497,10,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1090,0,10.444048,120.0,28641776,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1091,15000000,14.14078,108.0,36869414,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1092,5000000,1.9628729999999999,90.0,1189612,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1093,0,0.190879,120.0,3082901,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1094,6000000,41.109264,175.0,245066411,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1095,85000000,14.043416,136.0,194168700,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1096,58000000,14.686035999999998,130.0,352194034,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1097,10000000,5.13955,93.0,26330482,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,12000000,2.1627810000000003,90.0,80000000,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1099,38000000,8.898988000000001,110.0,112343513,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1100,15000000,3.9698599999999997,96.0,40590000,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,0,0.48139399999999993,82.0,3370574,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1102,0,0.28820300000000004,90.0,119919,10,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1103,27000000,3.104943,124.0,14859394,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1104,30000000,7.645827000000001,113.0,33013805,12,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1105,13500000,8.969705000000001,90.0,3342697,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1106,0,3.7015379999999998,106.0,15530077,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1107,7200000,5.553737,99.0,2300000,7,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
1108,20000000,8.801032000000001,100.0,8352885,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1109,95000000,15.297820999999999,102.0,114178613,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1110,9000000,19.827545999999998,87.0,44196684,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1111,0,1.943323,97.0,3021629,9,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1112,0,7.936216,124.0,129795554,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1113,42000000,11.214779,90.0,60845711,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114,5600000,8.853168,85.0,18469680,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1115,17000000,10.250997,105.0,12355798,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1116,14000000,9.781450999999999,125.0,185438673,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1117,40000000,13.02535,86.0,38172500,5,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
1118,40000000,12.520688,114.0,141069860,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1119,62000000,6.318445,106.0,107879496,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1120,39000000,10.296047,87.0,35287788,10,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1121,8500000,9.099731,97.0,32222567,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1122,4000000,8.16339,96.0,31584901,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1123,8000000,6.0404860000000005,98.0,59612888,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1124,44000000,11.342024,125.0,63327201,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1125,105000000,20.151037,100.0,408579038,6,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1126,60000000,13.214068,104.0,105178561,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1127,220000000,89.887648,143.0,1519557910,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1128,75000000,7.116536999999999,99.0,14010690,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1129,350000,10.421679,85.0,29400000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1130,2600000,11.600224,91.0,2850263,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,0,7.68372,96.0,126737428,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,3537415,9.117054,162.0,1390172,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1133,100000000,9.615691,121.0,230884728,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1134,2000000,6.5360059999999995,118.0,11540607,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1135,0,3.408264,102.0,40000,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1136,26000000,6.8666339999999995,99.0,36800000,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1137,0,2.969691,94.0,50673078,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1138,22000000,6.760321,116.0,15400000,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1139,0,14.214402999999999,115.0,30,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1140,100000,8.003815,96.0,444098,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1141,20000000,39.39497,116.0,229400000,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1142,0,1.042432,79.0,11,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1143,19000000,10.874079,95.0,8247943,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1144,878000,13.916101000000001,102.0,10462500,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1145,0,5.599039,85.0,14947,10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1146,12000000,6.829528,98.0,84500122,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1147,0,6.398905,86.0,161410,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1148,0,7.781789999999999,162.0,1751330,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1149,17000000,11.454835000000001,97.0,129042871,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,300000,7.906219999999999,88.0,2750275,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1151,2000000,9.551293,153.0,9250000,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1152,150000000,5.587707,144.0,709709780,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1153,22000000,7.719173,175.0,50750000,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1154,8000000,8.762536,95.0,60641,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1155,27000000,9.848674,117.0,16519460,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1156,3200000,6.726389999999999,105.0,5332926,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1157,300000,1.6879009999999999,88.0,1750211,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,3500000,6.261686,96.0,7339398,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1159,90000000,10.338222,106.0,174578751,8,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1160,32000000,9.796961999999999,93.0,147332697,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1161,13000000,15.295948999999998,125.0,2636637,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1162,0,4.249695,94.0,121,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1163,3400000,5.101153,94.0,31063038,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1164,19000000,1.418221,93.0,2119994,11,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1165,30000000,6.34785,105.0,53898845,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,16000000,7.404835,124.0,34786960,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1167,1250000,14.605464000000001,92.0,8500000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1168,10000000,17.046052,97.0,30658387,9,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1169,3250000,1.393391,107.0,32788,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1170,4000000,16.861532999999998,77.0,87404651,2,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1171,0,5.289075,102.0,11129057,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1172,30000000,13.371056,92.0,54819301,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,0,9.596119,90.0,2681345,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,4.6018669999999995,90.0,28281,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1175,0,11.069608,112.0,4706919,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1176,0,6.341259,106.0,6149791,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,18000000,9.309967,117.0,25005257,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1178,80000000,10.796939,129.0,96105964,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1179,0,0.6090800000000001,99.0,11000000,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,0,12.372036,87.0,24689703,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,10500000,11.548303,99.0,100659,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1182,85000000,11.038969999999999,88.0,222231186,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1183,90000000,24.30526,126.0,263920180,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1184,9000000,7.720692,102.0,8303261,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1185,12000000,16.274653,125.0,307166834,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1186,0,2.958988,144.0,810455,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1187,0,1.099467,95.0,680224,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1188,747000,2.775402,107.0,44566,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
1189,0,4.02059,82.0,34664,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,1119000,0.948775,103.0,2019000,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1191,0,2.087446,100.0,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1192,20000000,9.830382,109.0,46089287,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
